sofifa_id,short_name,age,nationality,club_name,player_positions,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,is_goalkeeper,growth_gap,value_per_rating,age_group
254129,C. Makoun,20,Venezuela,Inter Miami,"CB, CDM",61,76,525000,1000,46.0,42.0,53.0,50.0,63.0,66.0,False,15,8606.557377049181,Under 20
254465,T. Strannegård,18,Sweden,AIK,CAM,61,76,525000,550,83.0,44.0,59.0,62.0,44.0,48.0,False,15,8606.557377049181,Under 20
255137,J. Cifuentes,21,Ecuador,Los Angeles FC,"CDM, CM",61,76,525000,1000,58.0,32.0,53.0,53.0,61.0,53.0,False,15,8606.557377049181,20-24
255268,Javi Martínez,20,Spain,CA Osasuna,"ST, RM, LM",61,76,550000,4000,69.0,59.0,47.0,65.0,25.0,60.0,False,15,9016.393442622952,Under 20
255339,J. Nelson,17,Canada,Toronto FC,"LW, LM",61,76,500000,500,81.0,53.0,47.0,69.0,26.0,43.0,False,15,8196.72131147541,Under 20
255566,Samuel Costa,19,Portugal,UD Almería,CM,61,76,525000,1000,64.0,53.0,56.0,61.0,62.0,64.0,False,15,8606.557377049181,Under 20
255972,S. Ramírez,19,Argentina,Club Atlético Huracán,RM,61,76,550000,2000,71.0,53.0,55.0,64.0,32.0,54.0,False,15,9016.393442622952,Under 20
256780,M. Dárdai,18,Germany,Hertha BSC,"CB, CDM",61,76,475000,2000,67.0,32.0,45.0,46.0,62.0,64.0,False,15,7786.88524590164,Under 20
257072,H. Heggheim,19,Norway,Viking FK,CB,61,76,500000,500,67.0,29.0,46.0,49.0,61.0,64.0,False,15,8196.72131147541,Under 20
257254,M. Thompson,18,England,Burnley,ST,61,76,525000,4000,67.0,63.0,48.0,58.0,26.0,51.0,False,15,8606.557377049181,Under 20
258218,A. Sarı,19,Turkey,Fatih Karagümrük S.K.,"RM, RB",61,76,550000,2000,70.0,49.0,55.0,63.0,49.0,56.0,False,15,9016.393442622952,Under 20
258389,V. Besuijen,19,Netherlands,ADO Den Haag,"RW, LW, CAM",61,76,550000,1000,82.0,53.0,54.0,65.0,19.0,42.0,False,15,9016.393442622952,Under 20
258683,I. Ilić,19,Serbia,Hellas Verona,CM,61,76,525000,3000,67.0,57.0,59.0,64.0,49.0,66.0,False,15,8606.557377049181,Under 20
226800,B. Ashley-Seal,21,England,Northampton Town,ST,61,75,550000,2000,76.0,58.0,43.0,59.0,24.0,59.0,False,14,9016.393442622952,20-24
234365,K. Krygård,20,Norway,FK Haugesund,CM,61,75,550000,650,63.0,53.0,57.0,63.0,54.0,69.0,False,14,9016.393442622952,Under 20
236627,J. Kade,21,Germany,SG Dynamo Dresden,"CAM, LB",61,75,550000,1000,67.0,52.0,59.0,67.0,61.0,38.0,False,14,9016.393442622952,20-24
237699,Z. Dearnley,21,England,Oldham Athletic,"ST, RM",61,75,550000,2000,74.0,57.0,56.0,63.0,34.0,61.0,False,14,9016.393442622952,20-24
239682,N. Fernández,20,Chile,Audax Italiano,"RM, RB",61,75,550000,900,72.0,41.0,57.0,63.0,59.0,60.0,False,14,9016.393442622952,Under 20
240428,B. Figueroa,21,Chile,Audax Italiano,"RM, RW",61,75,550000,900,71.0,49.0,60.0,60.0,43.0,59.0,False,14,9016.393442622952,20-24
240777,L. Ranieri,21,Italy,Fiorentina,"CB, LB",61,75,525000,5000,58.0,34.0,40.0,61.0,65.0,52.0,False,14,8606.557377049181,20-24
240913,C. Kelleher,21,Republic of Ireland,Liverpool,GK,61,75,475000,6000,,,,,,,True,14,7786.88524590164,20-24
241495,A. Toufiqui,21,France,Stade Malherbe Caen,"CM, CAM",61,75,550000,1000,63.0,52.0,62.0,63.0,55.0,57.0,False,14,9016.393442622952,20-24
241646,D. Butterworth,20,England,Blackburn Rovers,"ST, CAM",61,75,550000,6000,80.0,59.0,47.0,62.0,35.0,54.0,False,14,9016.393442622952,Under 20
241817,E. Taha,21,France,En Avant de Guingamp,ST,61,75,550000,1000,84.0,57.0,48.0,64.0,23.0,56.0,False,14,9016.393442622952,20-24
242850,S. Asta,19,Germany,FC Augsburg,RB,61,75,500000,2000,67.0,31.0,46.0,61.0,60.0,58.0,False,14,8196.72131147541,Under 20
243239,L. González,20,Switzerland,FC St. Gallen,ST,61,75,550000,2000,79.0,62.0,54.0,63.0,30.0,63.0,False,14,9016.393442622952,Under 20
244477,A. Adouyev,21,Russia,Montpellier HSC,CAM,61,75,550000,4000,70.0,54.0,59.0,71.0,50.0,52.0,False,14,9016.393442622952,20-24
244543,Y. Ammour,21,France,Montpellier HSC,ST,61,75,550000,4000,77.0,62.0,46.0,60.0,24.0,56.0,False,14,9016.393442622952,20-24
244577,Baselga,21,Spain,Real Zaragoza,ST,61,75,550000,2000,66.0,64.0,52.0,64.0,25.0,53.0,False,14,9016.393442622952,20-24
244690,T. Matthews,19,South Africa,Varbergs BoIS,"LM, RM",61,75,550000,500,77.0,44.0,54.0,70.0,28.0,40.0,False,14,9016.393442622952,Under 20
244956,S. Benega,21,Argentina,Club Atlético Banfield,"LM, CM",61,75,550000,2000,69.0,62.0,54.0,62.0,26.0,56.0,False,14,9016.393442622952,20-24
245150,C. Trejo,20,Mexico,Club Atlas,CAM,61,75,550000,2000,77.0,61.0,55.0,60.0,21.0,59.0,False,14,9016.393442622952,Under 20
246040,B. Abdallah,21,France,ESTAC Troyes,RB,61,75,525000,1000,76.0,32.0,56.0,60.0,54.0,55.0,False,14,8606.557377049181,20-24
246297,H. Abdelli,20,France,Le Havre AC,CAM,61,75,550000,1000,62.0,53.0,57.0,64.0,48.0,62.0,False,14,9016.393442622952,Under 20
246879,O. Camara,21,Guinea,Vålerenga Fotball,LW,61,75,550000,800,86.0,53.0,54.0,66.0,26.0,57.0,False,14,9016.393442622952,20-24
247761,L. Carnot,19,France,En Avant de Guingamp,"CM, CAM",61,75,525000,950,63.0,52.0,64.0,61.0,49.0,62.0,False,14,8606.557377049181,Under 20
248073,�. Târnovanu,20,Romania,FCSB (Steaua),GK,61,75,475000,1000,,,,,,,True,14,7786.88524590164,Under 20
248471,M. Taferner,19,Austria,Wolfsberger AC,"CAM, CM",61,75,550000,2000,70.0,53.0,57.0,67.0,40.0,46.0,False,14,9016.393442622952,Under 20
251499,T. Sabitzer,19,Austria,LASK Linz,"RW, ST",61,75,550000,3000,72.0,56.0,53.0,64.0,23.0,60.0,False,14,9016.393442622952,Under 20
251633,M. Skóraś,20,Poland,Lech Poznań,RM,61,75,550000,1000,78.0,47.0,56.0,63.0,34.0,63.0,False,14,9016.393442622952,Under 20
252470,Matchoi Djaló,17,Portugal,FC Paços de Ferreira,"RW, LW",61,75,500000,500,84.0,51.0,57.0,63.0,33.0,46.0,False,14,8196.72131147541,Under 20
252903,S. Appelkamp,19,Japan,Fortuna Düsseldorf,CAM,61,75,550000,3000,66.0,45.0,60.0,69.0,35.0,39.0,False,14,9016.393442622952,Under 20
252913,Pau Resta,19,Spain,Girona FC,CB,61,75,500000,900,60.0,34.0,43.0,35.0,63.0,62.0,False,14,8196.72131147541,Under 20
253108,M. Saracevic,19,Austria,FC Admira Wacker Mödling,RM,61,75,550000,1000,77.0,48.0,55.0,67.0,27.0,54.0,False,14,9016.393442622952,Under 20
253491,M. Ibrahimoglu,19,Austria,SK Rapid Wien,CM,61,75,525000,3000,70.0,51.0,58.0,69.0,45.0,53.0,False,14,8606.557377049181,Under 20
254136,E. Just,20,New Zealand,Unknown,"LW, RW, CAM",61,75,0,0,70.0,53.0,53.0,69.0,27.0,45.0,False,14,0.0,Under 20
254375,D. Rojas,20,Bolivia,Oriente Petrolero,CM,61,75,550000,500,53.0,55.0,57.0,62.0,58.0,75.0,False,14,9016.393442622952,Under 20
255528,Camilo,21,Brazil,Olympique Lyonnais,"CAM, RM",61,75,550000,6000,67.0,51.0,61.0,65.0,55.0,64.0,False,14,9016.393442622952,20-24
255561,J. Doig,18,Scotland,Hibernian,LB,61,75,475000,500,71.0,35.0,50.0,57.0,59.0,64.0,False,14,7786.88524590164,Under 20
256097,Javi López,18,Spain,Deportivo Alavés,LB,61,75,475000,1000,69.0,27.0,44.0,48.0,59.0,57.0,False,14,7786.88524590164,Under 20
256119,E. Zuelli,18,Italy,Chievo Verona,"CDM, CM",61,75,500000,500,66.0,58.0,62.0,62.0,57.0,57.0,False,14,8196.72131147541,Under 20
256325,J. Šutalo,20,Croatia,Dinamo Zagreb,"CB, RB",61,75,525000,500,71.0,27.0,42.0,47.0,60.0,70.0,False,14,8606.557377049181,Under 20
256486,I. Takidine,19,Belgium,RSC Anderlecht,RW,61,75,550000,2000,75.0,49.0,54.0,71.0,23.0,38.0,False,14,9016.393442622952,Under 20
256769,A. Truffert,18,France,Stade Rennais FC,"LB, LM, CM",61,75,475000,2000,60.0,39.0,53.0,61.0,58.0,55.0,False,14,7786.88524590164,Under 20
257611,S. Sidibe,19,Belgium,FC Emmen,RM,61,75,550000,800,76.0,59.0,54.0,66.0,30.0,43.0,False,14,9016.393442622952,Under 20
258897,S. Onur,17,Turkey,Bayer 04 Leverkusen,"LW, CAM",61,75,500000,2000,64.0,59.0,54.0,66.0,29.0,42.0,False,14,8196.72131147541,Under 20
233814,J. Romaña,21,Colombia,Club Guaraní,CB,61,74,450000,500,59.0,26.0,39.0,41.0,60.0,66.0,False,13,7377.049180327869,20-24
234472,M. Sørensen,21,Denmark,Brentford,CB,61,74,450000,5000,54.0,31.0,48.0,54.0,61.0,69.0,False,13,7377.049180327869,20-24
235991,N. Cordero,21,Argentina,Club Atlético Huracán,ST,61,74,500000,2000,64.0,64.0,52.0,61.0,25.0,62.0,False,13,8196.72131147541,20-24
236604,L. Sandoval,21,Colombia,Junior FC,"ST, CF, RM",61,74,500000,500,77.0,56.0,58.0,64.0,38.0,60.0,False,13,8196.72131147541,20-24
237328,N. Tella,20,England,Southampton,"RW, LW",61,74,475000,7000,79.0,53.0,52.0,65.0,31.0,50.0,False,13,7786.88524590164,Under 20
238060,N. Trott,21,England,West Ham United,GK,61,74,400000,3000,,,,,,,True,13,6557.377049180328,20-24
238508,U. Fredriksen,21,Norway,FK Haugesund,CB,61,74,450000,600,55.0,27.0,43.0,45.0,59.0,72.0,False,13,7377.049180327869,20-24
239317,M. Melbourne,21,England,Lincoln City,"LB, CB",61,74,450000,2000,67.0,31.0,46.0,56.0,61.0,68.0,False,13,7377.049180327869,20-24
240772,S. Mallon,21,Republic of Ireland,Derry City,LM,61,74,475000,550,69.0,56.0,56.0,63.0,46.0,55.0,False,13,7786.88524590164,20-24
240904,Javi Vázquez,19,Spain,Sevilla FC,"LWB, LB",61,74,425000,2000,58.0,34.0,52.0,49.0,61.0,55.0,False,13,6967.213114754099,Under 20
240946,F. Jno-Baptiste,20,England,Östersunds FK,ST,61,74,500000,800,83.0,60.0,46.0,64.0,26.0,47.0,False,13,8196.72131147541,Under 20
240951,Boubacar Hanne,21,Portugal,Gil Vicente FC,"RW, LW, CAM",61,74,475000,2000,85.0,50.0,47.0,63.0,46.0,65.0,False,13,7786.88524590164,20-24
241543,A. Lyons,19,Republic of Ireland,Bohemian FC,RB,61,74,425000,500,70.0,44.0,54.0,56.0,58.0,53.0,False,13,6967.213114754099,Under 20
242652,B. Mines,20,United States,New York Red Bulls,"RM, CAM",61,74,475000,1000,69.0,45.0,57.0,65.0,45.0,51.0,False,13,7786.88524590164,Under 20
243633,R. Kobryń,20,Poland,Lechia Gdańsk,"RB, CB",61,74,450000,1000,72.0,31.0,44.0,53.0,57.0,62.0,False,13,7377.049180327869,Under 20
245453,G. Arib,20,France,Valenciennes FC,"CDM, CM",61,74,450000,800,65.0,37.0,56.0,62.0,57.0,56.0,False,13,7377.049180327869,Under 20
246230,M. Phaëton,20,France,En Avant de Guingamp,ST,61,74,500000,1000,74.0,61.0,48.0,63.0,22.0,69.0,False,13,8196.72131147541,Under 20
246603,Matis Carvalho,21,Portugal,Montpellier HSC,GK,61,74,400000,2000,,,,,,,True,13,6557.377049180328,20-24
251377,R. Zalazar,20,Uruguay,FC St. Pauli,"CAM, CM, CF",61,74,475000,2000,75.0,49.0,59.0,65.0,58.0,62.0,False,13,7786.88524590164,Under 20
251629,J. Lonwijk,20,Netherlands,FC Utrecht,"CAM, CM, ST",61,74,475000,2000,71.0,57.0,58.0,59.0,41.0,72.0,False,13,7786.88524590164,Under 20
251848,R. Moldoveanu,21,Romania,Dinamo Bucureşti,"ST, LM",61,74,500000,1000,73.0,59.0,56.0,64.0,18.0,55.0,False,13,8196.72131147541,20-24
252560,A. Đerlek,19,Serbia,Sivasspor,"CAM, RM",61,74,475000,2000,73.0,52.0,62.0,68.0,38.0,45.0,False,13,7786.88524590164,Under 20
252785,A. Álvarez,20,Argentina,Godoy Cruz,RB,61,74,450000,1000,68.0,36.0,52.0,60.0,56.0,51.0,False,13,7377.049180327869,Under 20
253252,R. Fernández,19,Paraguay,Club Guaraní,CB,61,74,425000,500,50.0,40.0,50.0,56.0,60.0,63.0,False,13,6967.213114754099,Under 20
253490,D. Yongwa,19,Cameroon,Chamois Niortais Football Club,"LB, LWB",61,74,425000,650,75.0,31.0,56.0,60.0,56.0,43.0,False,13,6967.213114754099,Under 20
253732,E. Rivas,18,Venezuela,Estudiantes de Mérida,ST,61,74,450000,500,74.0,55.0,48.0,63.0,18.0,56.0,False,13,7377.049180327869,Under 20
254472,N. Diliberto,18,France,Valenciennes FC,CM,61,74,450000,500,66.0,44.0,58.0,62.0,47.0,50.0,False,13,7377.049180327869,Under 20
255406,Javier Castro,19,Spain,AD Alcorcón,CB,61,74,425000,900,61.0,30.0,40.0,38.0,62.0,57.0,False,13,6967.213114754099,Under 20
256801,A. Kamardin,18,France,Olympique de Marseille,CB,61,74,425000,2000,61.0,29.0,41.0,43.0,63.0,59.0,False,13,6967.213114754099,Under 20
256912,M. Guzmán,20,Argentina,Estudiantes de La Plata,CB,61,74,450000,2000,60.0,43.0,44.0,49.0,61.0,66.0,False,13,7377.049180327869,Under 20
257719,Jaume Cuéllar,18,Bolivia,SPAL,CF,61,74,450000,500,62.0,62.0,56.0,64.0,23.0,52.0,False,13,7377.049180327869,Under 20
257781,J. Da Riva,19,Italy,Atalanta,CM,61,74,475000,4000,54.0,51.0,61.0,61.0,51.0,60.0,False,13,7786.88524590164,Under 20
258321,Charlie,21,Spain,C.D. Castellón,GK,61,74,400000,800,,,,,,,True,13,6557.377049180328,20-24
230942,J. Pask,22,England,Coventry City,CB,61,73,425000,5000,70.0,29.0,49.0,53.0,60.0,65.0,False,12,6967.213114754099,20-24
234614,L. Lumeka,21,England,ESTAC Troyes,LM,61,73,450000,1000,77.0,56.0,55.0,63.0,25.0,45.0,False,12,7377.049180327869,20-24
237026,D. Itter,21,Germany,VfL Wolfsburg,RB,61,73,400000,4000,63.0,36.0,48.0,58.0,60.0,55.0,False,12,6557.377049180328,20-24
237509,B. Lasme,21,France,FC Sochaux-Montbéliard,"ST, RW",61,73,450000,1000,75.0,61.0,46.0,58.0,24.0,68.0,False,12,7377.049180327869,20-24
239401,N. Knothe,21,Germany,1. FC Nürnberg,CB,61,73,425000,2000,55.0,33.0,41.0,41.0,62.0,63.0,False,12,6967.213114754099,20-24
240000,E. Abouchabaka,20,Germany,Vitória Guimarães,CAM,61,73,450000,1000,63.0,60.0,59.0,64.0,31.0,53.0,False,12,7377.049180327869,Under 20
240285,T. Børkeeiet,21,Norway,Brøndby IF,"CDM, CM",61,73,425000,2000,58.0,46.0,54.0,60.0,58.0,65.0,False,12,6967.213114754099,20-24
240388,N. Perry,20,Sweden,Östersunds FK,"LM, ST",61,73,450000,750,78.0,46.0,55.0,67.0,25.0,41.0,False,12,7377.049180327869,Under 20
240499,E. Marković,21,Norway,IK Start,"CAM, CM",61,73,450000,600,74.0,55.0,56.0,65.0,30.0,58.0,False,12,7377.049180327869,20-24
242071,Borja Llarena,21,Spain,CD Tenerife,"ST, RW, LW",61,73,450000,2000,86.0,60.0,51.0,63.0,38.0,51.0,False,12,7377.049180327869,20-24
243034,Alfon,21,Spain,RC Celta,"ST, LM",61,73,450000,3000,76.0,62.0,51.0,66.0,33.0,54.0,False,12,7377.049180327869,20-24
243322,Lim Jae Hyeok,21,Korea Republic,Daegu FC,ST,61,73,450000,1000,75.0,58.0,45.0,62.0,24.0,56.0,False,12,7377.049180327869,20-24
244048,L. Coordes,21,Dominican Republic,FC St. Pauli,"LM, RM",61,73,450000,2000,81.0,49.0,52.0,67.0,24.0,44.0,False,12,7377.049180327869,20-24
244765,J. Mitchell-Lawson,20,England,Bristol Rovers,"RM, LM, ST",61,73,450000,2000,72.0,54.0,55.0,65.0,36.0,41.0,False,12,7377.049180327869,Under 20
245347,M. Bauer,20,Germany,SpVgg Greuther Fürth,CB,61,73,425000,1000,59.0,26.0,40.0,37.0,61.0,68.0,False,12,6967.213114754099,Under 20
245369,A. Çelebi,21,Turkey,Beşiktaş JK,CB,61,73,425000,6000,55.0,31.0,34.0,33.0,63.0,62.0,False,12,6967.213114754099,20-24
245863,V. Gendrey,20,France,Amiens SC,RB,61,73,400000,800,66.0,33.0,40.0,64.0,60.0,62.0,False,12,6557.377049180328,Under 20
246852,I. Sekigawa,19,Japan,Kashima Antlers,CB,61,73,400000,850,55.0,31.0,45.0,44.0,61.0,65.0,False,12,6557.377049180328,Under 20
247123,A. Jonjić,20,Germany,1. FC Kaiserslautern,"RM, RW",61,73,450000,800,72.0,52.0,54.0,66.0,30.0,59.0,False,12,7377.049180327869,Under 20
247426,S. Haji,20,United States,San Jose Earthquakes,"CAM, RM",61,73,450000,1000,71.0,49.0,55.0,66.0,35.0,47.0,False,12,7377.049180327869,Under 20
248114,C. Casap,21,Romania,FC Viitorul,CM,61,73,450000,1000,71.0,59.0,61.0,65.0,45.0,64.0,False,12,7377.049180327869,20-24
248575,D. Kother,20,Germany,Karlsruher SC,"LW, ST",61,73,450000,2000,76.0,57.0,43.0,68.0,21.0,44.0,False,12,7377.049180327869,Under 20
248823,S. Straudi,21,Italy,SV Werder Bremen,"RM, CM, RB",61,73,450000,3000,70.0,51.0,56.0,64.0,50.0,51.0,False,12,7377.049180327869,20-24
251048,A. Mihaiu,21,Romania,Dinamo Bucureşti,"RM, LM",61,73,450000,1000,74.0,52.0,56.0,61.0,21.0,55.0,False,12,7377.049180327869,20-24
253211,G. Crettaz,20,Argentina,Málaga CF,GK,61,73,375000,900,,,,,,,True,12,6147.540983606557,Under 20
254374,M. Aucca,21,Peru,Cusco FC,CDM,61,73,425000,500,60.0,59.0,61.0,63.0,57.0,64.0,False,12,6967.213114754099,20-24
255236,M. Bakker,19,Netherlands,AZ Alkmaar,GK,61,73,350000,600,,,,,,,True,12,5737.704918032787,Under 20
255307,B. Martínez,20,Argentina,Independiente,ST,61,73,450000,3000,72.0,61.0,50.0,61.0,39.0,57.0,False,12,7377.049180327869,Under 20
255398,Julen Lobete,19,Spain,Real Sociedad,ST,61,73,450000,3000,67.0,59.0,42.0,62.0,21.0,52.0,False,12,7377.049180327869,Under 20
255557,K. Tobers,19,Latvia,Lechia Gdańsk,"CDM, CB",61,73,400000,950,54.0,40.0,48.0,48.0,60.0,70.0,False,12,6557.377049180328,Under 20
256143,F. Giacopuzzi,19,Argentina,Club Atlético Tigre,CB,61,73,400000,500,53.0,31.0,39.0,45.0,60.0,63.0,False,12,6557.377049180328,Under 20
257675,S. Stasik,21,Poland,Stal Mielec,RB,61,73,400000,600,74.0,25.0,47.0,61.0,56.0,67.0,False,12,6557.377049180328,20-24
257707,Z. Muñoz,19,Mexico,Guadalajara,CM,61,73,425000,4000,61.0,57.0,62.0,60.0,50.0,56.0,False,12,6967.213114754099,Under 20
257866,N. Fernández Mercau,20,Argentina,San Lorenzo de Almagro,"LB, LW",61,73,400000,2000,73.0,51.0,58.0,62.0,53.0,54.0,False,12,6557.377049180328,Under 20
258160,Álex Martínez,21,Spain,UD Logroñés,"RM, LM",61,73,450000,1000,60.0,59.0,57.0,69.0,31.0,44.0,False,12,7377.049180327869,20-24
258750,Mario Ordoñez,20,Spain,SD Ponferradina,CM,61,73,450000,1000,57.0,51.0,59.0,61.0,60.0,71.0,False,12,7377.049180327869,Under 20
258843,A. Pembélé,19,France,Paris FC,RW,61,73,425000,1000,77.0,53.0,52.0,65.0,27.0,53.0,False,12,6967.213114754099,Under 20
258894,D. Marx,20,Germany,VfL Wolfsburg,CDM,61,73,425000,4000,72.0,55.0,58.0,64.0,58.0,50.0,False,12,6967.213114754099,Under 20
224257,M. Pałaszewski,22,Poland,Śląsk Wrocław,CM,61,72,425000,2000,65.0,48.0,62.0,65.0,59.0,62.0,False,11,6967.213114754099,20-24
227913,Pedro López,23,Spain,CD Lugo,CB,61,72,400000,1000,49.0,31.0,43.0,43.0,63.0,63.0,False,11,6557.377049180328,20-24
228637,C. Harries,23,Wales,Bristol Rovers,CB,61,72,400000,2000,56.0,26.0,55.0,56.0,61.0,64.0,False,11,6557.377049180328,20-24
230847,Z. Elbouzedi,22,Republic of Ireland,Lincoln City,"RM, LM",61,72,425000,2000,84.0,54.0,57.0,61.0,34.0,48.0,False,11,6967.213114754099,20-24
233466,M. Pettersen,21,Norway,SK Brann,GK,61,72,350000,500,,,,,,,True,11,5737.704918032787,20-24
233793,A. Lewis,22,Wales,Lincoln City,"RB, LB",61,72,400000,2000,68.0,38.0,51.0,58.0,59.0,69.0,False,11,6557.377049180328,20-24
233804,T. Bakinson,21,England,Bristol City,"CM, CDM",61,72,425000,5000,64.0,51.0,57.0,61.0,59.0,68.0,False,11,6967.213114754099,20-24
236661,F. Baak,21,Germany,Hertha BSC,CB,61,72,400000,4000,50.0,33.0,42.0,44.0,59.0,68.0,False,11,6557.377049180328,20-24
237378,A. Dobre,21,Romania,Dijon FCO,"LM, LW, ST",61,72,425000,2000,74.0,51.0,53.0,66.0,37.0,61.0,False,11,6967.213114754099,20-24
238409,M. Fossey,21,United States,Shrewsbury,RB,61,72,400000,1000,78.0,39.0,48.0,64.0,54.0,57.0,False,11,6557.377049180328,20-24
240322,H. Brockbank,21,England,Bolton Wanderers,RB,61,72,400000,2000,67.0,25.0,43.0,58.0,60.0,66.0,False,11,6557.377049180328,20-24
240385,N. Zanellato,22,Italy,Crotone,CM,61,72,425000,2000,60.0,47.0,63.0,68.0,53.0,51.0,False,11,6967.213114754099,20-24
240506,F. Arhin,21,Ghana,Östersunds FK,"CAM, ST",61,72,425000,750,74.0,47.0,58.0,68.0,39.0,41.0,False,11,6967.213114754099,20-24
240725,I. Aaneba,21,France,RC Strasbourg Alsace,"RB, RWB",61,72,400000,3000,58.0,29.0,51.0,56.0,62.0,63.0,False,11,6557.377049180328,20-24
241051,A. Canbaz,22,Turkey,Trabzonspor,"CAM, LM, CM",61,72,425000,4000,71.0,62.0,59.0,64.0,23.0,56.0,False,11,6967.213114754099,20-24
241995,L. Dietz,23,Germany,1. FC Union Berlin,"CB, CDM",61,72,400000,4000,52.0,37.0,52.0,56.0,61.0,66.0,False,11,6557.377049180328,20-24
242774,Y. Oki,20,Japan,Kashima Antlers,GK,61,72,350000,850,,,,,,,True,11,5737.704918032787,Under 20
244076,Y. Otto,21,Germany,Eintracht Braunschweig,"CAM, CM",61,72,425000,2000,70.0,59.0,49.0,65.0,37.0,54.0,False,11,6967.213114754099,20-24
244201,L. Jephcott,20,Wales,Plymouth Argyle,ST,61,72,450000,2000,76.0,60.0,51.0,61.0,24.0,63.0,False,11,7377.049180327869,Under 20
244330,Jhonny Lucas,20,Brazil,Sint-Truidense VV,"CM, CDM",61,72,425000,2000,64.0,52.0,57.0,64.0,61.0,62.0,False,11,6967.213114754099,Under 20
244488,S. Arab,19,France,Paris FC,"CAM, LW",61,72,425000,1000,73.0,53.0,57.0,68.0,43.0,60.0,False,11,6967.213114754099,Under 20
244539,H. Massoudi,20,Belgium,Sint-Truidense VV,"CAM, CF",61,72,425000,2000,68.0,53.0,53.0,72.0,31.0,43.0,False,11,6967.213114754099,Under 20
244810,T. Lawal,20,Austria,LASK Linz,GK,61,72,350000,2000,,,,,,,True,11,5737.704918032787,Under 20
245174,B. Anderson,21,Scotland,Aberdeen,ST,61,72,450000,1000,72.0,62.0,45.0,63.0,18.0,46.0,False,11,7377.049180327869,20-24
245481,Y. Al Bakr,22,Saudi Arabia,Al Ahli,RB,61,72,400000,5000,77.0,27.0,50.0,60.0,55.0,55.0,False,11,6557.377049180328,20-24
245499,A. Hindi,23,Saudi Arabia,Al Ahli,"CB, LB",61,72,400000,5000,67.0,22.0,40.0,48.0,60.0,69.0,False,11,6557.377049180328,20-24
246175,L. Ihorst,20,Germany,VfL Osnabrück,ST,61,72,450000,2000,54.0,61.0,44.0,54.0,29.0,64.0,False,11,7377.049180327869,Under 20
246451,V. Triboulet,21,France,AS Nancy Lorraine,"ST, LW",61,72,450000,1000,71.0,62.0,47.0,60.0,22.0,53.0,False,11,7377.049180327869,20-24
246611,F. Pérez,21,Argentina,Club Atlético Aldosivi,ST,61,72,450000,2000,64.0,59.0,53.0,67.0,22.0,53.0,False,11,7377.049180327869,20-24
246680,S. Mackie,21,Scotland,Hibernian,"LB, LWB",61,72,400000,1000,78.0,40.0,56.0,63.0,52.0,69.0,False,11,6557.377049180328,20-24
246928,Iván Martín,21,Spain,CD Mirandés,"CAM, CM",61,72,425000,1000,56.0,55.0,61.0,64.0,40.0,44.0,False,11,6967.213114754099,20-24
247741,A. Glennon,20,England,Burnley,"LB, CB",61,72,400000,5000,70.0,47.0,51.0,58.0,57.0,61.0,False,11,6557.377049180328,Under 20
248602,J. Greaves,19,England,Hull City,CB,61,72,375000,800,64.0,31.0,45.0,50.0,60.0,69.0,False,11,6147.540983606557,Under 20
248821,S. Delos,21,France,FC Chambly Oise,"RWB, LM",61,72,400000,700,83.0,36.0,43.0,63.0,53.0,56.0,False,11,6557.377049180328,20-24
250913,B. De Keersmaecker,20,Belgium,Beerschot AC,CAM,61,72,425000,2000,69.0,56.0,60.0,63.0,31.0,51.0,False,11,6967.213114754099,Under 20
251179,P. Grauschopf,21,Germany,SpVgg Unterhaching,"LB, CB",61,72,400000,950,62.0,27.0,46.0,49.0,60.0,63.0,False,11,6557.377049180328,20-24
251632,N. Tarnat,22,Germany,Hannover 96,CDM,61,72,400000,3000,64.0,57.0,59.0,60.0,57.0,60.0,False,11,6557.377049180328,20-24
251942,Costinha,20,Portugal,Rio Ave FC,RB,61,72,400000,1000,59.0,31.0,43.0,59.0,60.0,61.0,False,11,6557.377049180328,Under 20
253617,M. Villarroel,21,Bolivia,Jorge Wilstermann,CM,61,72,425000,500,64.0,38.0,61.0,60.0,51.0,67.0,False,11,6967.213114754099,20-24
255386,T. Escalante,20,Argentina,Defensa y Justicia,"CAM, CM",61,72,425000,2000,73.0,54.0,59.0,64.0,45.0,49.0,False,11,6967.213114754099,Under 20
255461,Barbero,21,Spain,AD Alcorcón,ST,61,72,450000,2000,70.0,60.0,43.0,59.0,20.0,57.0,False,11,7377.049180327869,20-24
255887,B. Bodily,22,United States,Portland Timbers,"CM, LM, RM",61,72,425000,1000,73.0,58.0,64.0,67.0,54.0,52.0,False,11,6967.213114754099,20-24
255977,Ricard Pujol,22,Spain,RCD Espanyol,"LB, CB",61,72,400000,1000,68.0,27.0,38.0,51.0,64.0,55.0,False,11,6557.377049180328,20-24
256118,Y. Keitel,20,Germany,SC Freiburg,CDM,61,72,400000,3000,58.0,40.0,60.0,58.0,58.0,60.0,False,11,6557.377049180328,Under 20
256854,W. Omari,20,France,Stade Rennais FC,"CB, CDM",61,72,400000,4000,60.0,33.0,46.0,48.0,61.0,63.0,False,11,6557.377049180328,Under 20
258161,Peteiro,22,Spain,CF Fuenlabrada,CB,61,72,400000,1000,59.0,33.0,35.0,41.0,65.0,54.0,False,11,6557.377049180328,20-24
